sku,month,percentile_level,approx_threshold,exact_threshold,threshold_delta
JNE3690-TU-M,2022-04,P80,1.0,1.0,0.0
JNE3690-TU-M,2022-04,P90,1.0,1.0,0.0
JNE3690-TU-M,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-M,2022-05,P90,26.0,26.0,0.0
JNE3690-TU-M,2022-06,P80,30.0,30.0,0.0
JNE3690-TU-M,2022-06,P90,30.0,30.0,0.0
JNE3690-TU-S,2022-04,P80,1.0,1.0,0.0
JNE3690-TU-S,2022-04,P90,1.0,1.0,0.0
JNE3690-TU-S,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-S,2022-05,P90,1.0,1.0,0.0
JNE3690-TU-S,2022-06,P80,1.0,1.0,0.0
JNE3690-TU-S,2022-06,P90,1.0,1.0,0.0
JNE3690-TU-XL,2022-04,P80,1.0,1.0,0.0
JNE3690-TU-XL,2022-04,P90,14.0,14.0,0.0
JNE3690-TU-XL,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-XL,2022-05,P90,1.0,1.0,0.0
JNE3690-TU-XL,2022-06,P80,1.0,1.0,0.0
JNE3690-TU-XL,2022-06,P90,1.0,1.0,0.0
JNE3690-TU-XS,2022-04,P80,1.0,1.0,0.0
JNE3690-TU-XS,2022-04,P90,1.0,1.0,0.0
JNE3690-TU-XS,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-XS,2022-05,P90,1.0,1.0,0.0
JNE3690-TU-XS,2022-06,P80,1.0,1.0,0.0
JNE3690-TU-XS,2022-06,P90,1.0,1.0,0.0
JNE3690-TU-XXL,2022-04,P80,13.0,13.0,0.0
JNE3690-TU-XXL,2022-04,P90,14.0,14.0,0.0
JNE3690-TU-XXL,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-XXL,2022-05,P90,1.0,1.0,0.0
JNE3690-TU-XXL,2022-06,P80,25.0,25.0,0.0
JNE3690-TU-XXL,2022-06,P90,25.0,25.0,0.0
JNE3690-TU-XXXL,2022-04,P80,22.0,22.0,0.0
JNE3690-TU-XXXL,2022-04,P90,26.0,26.0,0.0
JNE3690-TU-XXXL,2022-05,P80,1.0,1.0,0.0
JNE3690-TU-XXXL,2022-05,P90,15.0,15.0,0.0
JNE3690-TU-XXXL,2022-06,P80,1.0,1.0,0.0
JNE3690-TU-XXXL,2022-06,P90,1.0,1.0,0.0
JNE3691-TU-L,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-L,2022-04,P90,21.0,21.0,0.0
JNE3691-TU-L,2022-05,P80,1.0,1.0,0.0
JNE3691-TU-L,2022-05,P90,19.0,19.0,0.0
JNE3691-TU-L,2022-06,P80,1.0,1.0,0.0
JNE3691-TU-L,2022-06,P90,19.0,19.0,0.0
JNE3691-TU-M,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-M,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-M,2022-05,P80,1.0,1.0,0.0
JNE3691-TU-M,2022-05,P90,1.0,1.0,0.0
JNE3691-TU-M,2022-06,P80,0.0,0.0,0.0
JNE3691-TU-M,2022-06,P90,0.0,0.0,0.0
JNE3691-TU-S,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-S,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-S,2022-05,P80,1.0,1.0,0.0
JNE3691-TU-S,2022-05,P90,1.0,1.0,0.0
JNE3691-TU-S,2022-06,P80,1.0,1.0,0.0
JNE3691-TU-S,2022-06,P90,1.0,1.0,0.0
JNE3691-TU-XL,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-XL,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-XL,2022-05,P80,22.0,22.0,0.0
JNE3691-TU-XL,2022-05,P90,22.0,22.0,0.0
JNE3691-TU-XL,2022-06,P80,1.0,1.0,0.0
JNE3691-TU-XL,2022-06,P90,1.0,1.0,0.0
JNE3691-TU-XS,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-XS,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-XS,2022-05,P80,1.0,1.0,0.0
JNE3691-TU-XS,2022-05,P90,1.0,1.0,0.0
JNE3691-TU-XS,2022-06,P80,1.0,1.0,0.0
JNE3691-TU-XS,2022-06,P90,1.0,1.0,0.0
JNE3691-TU-XXL,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-XXL,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-XXL,2022-05,P80,25.0,25.0,0.0
JNE3691-TU-XXL,2022-05,P90,25.0,25.0,0.0
JNE3691-TU-XXL,2022-06,P80,24.0,24.0,0.0
JNE3691-TU-XXL,2022-06,P90,27.0,27.0,0.0
JNE3691-TU-XXXL,2022-04,P80,1.0,1.0,0.0
JNE3691-TU-XXXL,2022-04,P90,1.0,1.0,0.0
JNE3691-TU-XXXL,2022-05,P80,23.0,23.0,0.0
JNE3691-TU-XXXL,2022-05,P90,23.0,23.0,0.0
JNE3691-TU-XXXL,2022-06,P80,1.0,1.0,0.0
JNE3691-TU-XXXL,2022-06,P90,20.0,20.0,0.0
JNE3693-KR-M,2022-04,P80,23.0,23.0,0.0
JNE3693-KR-M,2022-04,P90,24.0,24.0,0.0
JNE3693-KR-S,2022-04,P80,1.0,1.0,0.0
JNE3693-KR-S,2022-04,P90,1.0,1.0,0.0
JNE3693-KR-S,2022-05,P80,1.0,1.0,0.0
JNE3693-KR-S,2022-05,P90,1.0,1.0,0.0
JNE3693-KR-XXL,2022-04,P80,24.0,24.0,0.0
JNE3693-KR-XXL,2022-04,P90,24.0,24.0,0.0
JNE3694-KR-L,2022-04,P80,1.0,1.0,0.0
JNE3694-KR-L,2022-04,P90,1.0,1.0,0.0
JNE3694-KR-M,2022-04,P80,24.0,24.0,0.0
JNE3694-KR-M,2022-04,P90,24.0,24.0,0.0
JNE3694-KR-M,2022-06,P80,23.0,23.0,0.0
JNE3694-KR-M,2022-06,P90,23.0,23.0,0.0
JNE3694-KR-S,2022-04,P80,0.0,0.0,0.0
JNE3694-KR-S,2022-04,P90,0.0,0.0,0.0
JNE3694-KR-S,2022-05,P80,0.0,0.0,0.0
JNE3694-KR-S,2022-05,P90,0.0,0.0,0.0
JNE3694-KR-XL,2022-04,P80,28.0,28.0,0.0
JNE3694-KR-XL,2022-04,P90,28.0,28.0,0.0
JNE3694-KR-XXL,2022-06,P80,19.0,19.0,0.0
JNE3694-KR-XXL,2022-06,P90,19.0,19.0,0.0
JNE3695-KR-M,2022-04,P80,20.0,20.0,0.0
JNE3695-KR-M,2022-04,P90,22.0,22.0,0.0
JNE3695-KR-M,2022-05,P80,23.0,23.0,0.0
JNE3695-KR-M,2022-05,P90,23.0,23.0,0.0
JNE3695-KR-S,2022-04,P80,1.0,1.0,0.0
JNE3695-KR-S,2022-04,P90,1.0,1.0,0.0
JNE3695-KR-S,2022-05,P80,1.0,1.0,0.0
JNE3695-KR-S,2022-05,P90,1.0,1.0,0.0
JNE3695-KR-XL,2022-05,P80,18.0,18.0,0.0
JNE3695-KR-XL,2022-05,P90,18.0,18.0,0.0
JNE3695-KR-XL,2022-06,P80,27.0,27.0,0.0
JNE3695-KR-XL,2022-06,P90,27.0,27.0,0.0
JNE3697-KR-L,2022-04,P80,22.0,22.0,0.0
JNE3697-KR-L,2022-04,P90,24.0,24.0,0.0
JNE3697-KR-L,2022-05,P80,19.0,19.0,0.0
JNE3697-KR-L,2022-05,P90,22.0,22.0,0.0
JNE3697-KR-L,2022-06,P80,21.0,21.0,0.0
JNE3697-KR-L,2022-06,P90,24.0,24.0,0.0
JNE3697-KR-M,2022-04,P80,24.0,24.0,0.0
JNE3697-KR-M,2022-04,P90,26.0,26.0,0.0
JNE3697-KR-M,2022-05,P80,18.0,18.0,0.0
JNE3697-KR-M,2022-05,P90,19.0,19.0,0.0
JNE3697-KR-M,2022-06,P80,23.0,23.0,0.0
JNE3697-KR-M,2022-06,P90,25.0,25.0,0.0
JNE3697-KR-S,2022-04,P80,22.0,22.0,0.0
JNE3697-KR-S,2022-04,P90,23.0,23.0,0.0
JNE3697-KR-S,2022-05,P80,1.0,1.0,0.0
JNE3697-KR-S,2022-05,P90,1.0,1.0,0.0
JNE3697-KR-S,2022-06,P80,23.0,23.0,0.0
JNE3697-KR-S,2022-06,P90,25.0,25.0,0.0
JNE3697-KR-XL,2022-04,P80,23.0,23.0,0.0
JNE3697-KR-XL,2022-04,P90,27.0,27.0,0.0
JNE3697-KR-XL,2022-05,P80,16.0,16.0,0.0
JNE3697-KR-XL,2022-05,P90,20.0,20.0,0.0
JNE3697-KR-XL,2022-06,P80,20.0,20.0,0.0
JNE3697-KR-XL,2022-06,P90,22.0,22.0,0.0
JNE3697-KR-XXL,2022-03,P80,1.0,1.0,0.0
JNE3697-KR-XXL,2022-03,P90,1.0,1.0,0.0
JNE3697-KR-XXL,2022-04,P80,24.0,24.0,0.0
JNE3697-KR-XXL,2022-04,P90,26.0,26.0,0.0
JNE3697-KR-XXL,2022-05,P80,21.0,21.0,0.0
JNE3697-KR-XXL,2022-05,P90,22.0,22.0,0.0
JNE3697-KR-XXL,2022-06,P80,15.0,15.0,0.0
JNE3697-KR-XXL,2022-06,P90,21.0,21.0,0.0
JNE3698-KR-L,2022-04,P80,0.0,0.0,0.0
JNE3698-KR-L,2022-04,P90,0.0,0.0,0.0
JNE3698-KR-L,2022-05,P80,1.0,1.0,0.0
JNE3698-KR-L,2022-05,P90,1.0,1.0,0.0
JNE3698-KR-L,2022-06,P80,1.0,1.0,0.0
JNE3698-KR-L,2022-06,P90,1.0,1.0,0.0
JNE3698-KR-M,2022-04,P80,1.0,1.0,0.0
JNE3698-KR-M,2022-04,P90,1.0,1.0,0.0
JNE3698-KR-M,2022-05,P80,26.0,26.0,0.0
JNE3698-KR-M,2022-05,P90,26.0,26.0,0.0
JNE3698-KR-S,2022-04,P80,1.0,1.0,0.0
JNE3698-KR-S,2022-04,P90,1.0,1.0,0.0
JNE3698-KR-S,2022-05,P80,1.0,1.0,0.0
JNE3698-KR-S,2022-05,P90,1.0,1.0,0.0
JNE3698-KR-S,2022-06,P80,0.0,0.0,0.0
JNE3698-KR-S,2022-06,P90,1.0,1.0,0.0
JNE3698-KR-XL,2022-04,P80,1.0,1.0,0.0
JNE3698-KR-XL,2022-04,P90,1.0,1.0,0.0
JNE3698-KR-XL,2022-05,P80,0.0,0.0,0.0
JNE3698-KR-XL,2022-05,P90,0.0,0.0,0.0
JNE3698-KR-XL,2022-06,P80,19.0,19.0,0.0
JNE3698-KR-XL,2022-06,P90,19.0,19.0,0.0
JNE3698-KR-XXL,2022-04,P80,20.0,20.0,0.0
JNE3698-KR-XXL,2022-04,P90,24.0,24.0,0.0
JNE3698-KR-XXL,2022-05,P80,19.0,19.0,0.0
JNE3698-KR-XXL,2022-05,P90,24.0,24.0,0.0
JNE3698-KR-XXL,2022-06,P80,1.0,1.0,0.0
JNE3698-KR-XXL,2022-06,P90,1.0,1.0,0.0
JNE3700-KR-L,2022-04,P80,26.0,26.0,0.0
JNE3700-KR-L,2022-04,P90,26.0,26.0,0.0
JNE3700-KR-M,2022-05,P80,20.0,20.0,0.0
JNE3700-KR-M,2022-05,P90,20.0,20.0,0.0
JNE3700-KR-S,2022-04,P80,19.0,19.0,0.0
JNE3700-KR-S,2022-04,P90,19.0,19.0,0.0
JNE3700-KR-XS,2022-04,P80,15.0,15.0,0.0
JNE3700-KR-XS,2022-04,P90,15.0,15.0,0.0
JNE3700-KR-XXL,2022-04,P80,1.0,1.0,0.0
JNE3700-KR-XXL,2022-04,P90,1.0,1.0,0.0
JNE3700-KR-XXXL,2022-04,P80,0.0,0.0,0.0
JNE3700-KR-XXXL,2022-04,P90,0.0,0.0,0.0
JNE3701-KR-L,2022-04,P80,1.0,1.0,0.0
JNE3701-KR-L,2022-04,P90,1.0,1.0,0.0
JNE3701-KR-L,2022-05,P80,1.0,1.0,0.0
JNE3701-KR-L,2022-05,P90,1.0,1.0,0.0
JNE3701-KR-L,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-L,2022-06,P90,1.0,1.0,0.0
JNE3701-KR-M,2022-05,P80,1.0,1.0,0.0
JNE3701-KR-M,2022-05,P90,1.0,1.0,0.0
JNE3701-KR-M,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-M,2022-06,P90,23.0,23.0,0.0
JNE3701-KR-S,2022-05,P80,0.0,0.0,0.0
JNE3701-KR-S,2022-05,P90,0.0,0.0,0.0
JNE3701-KR-S,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-S,2022-06,P90,1.0,1.0,0.0
JNE3701-KR-XL,2022-04,P80,1.0,1.0,0.0
JNE3701-KR-XL,2022-04,P90,1.0,1.0,0.0
JNE3701-KR-XL,2022-05,P80,1.0,1.0,0.0
JNE3701-KR-XL,2022-05,P90,1.0,1.0,0.0
JNE3701-KR-XL,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-XL,2022-06,P90,1.0,1.0,0.0
JNE3701-KR-XS,2022-04,P80,0.0,0.0,0.0
JNE3701-KR-XS,2022-04,P90,0.0,0.0,0.0
JNE3701-KR-XS,2022-05,P80,25.0,25.0,0.0
JNE3701-KR-XS,2022-05,P90,25.0,25.0,0.0
JNE3701-KR-XS,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-XS,2022-06,P90,1.0,1.0,0.0
JNE3701-KR-XXL,2022-05,P80,1.0,1.0,0.0
JNE3701-KR-XXL,2022-05,P90,1.0,1.0,0.0
JNE3701-KR-XXL,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-XXL,2022-06,P90,18.0,18.0,0.0
JNE3701-KR-XXXL,2022-04,P80,1.0,1.0,0.0
JNE3701-KR-XXXL,2022-04,P90,1.0,1.0,0.0
JNE3701-KR-XXXL,2022-05,P80,0.0,0.0,0.0
JNE3701-KR-XXXL,2022-05,P90,0.0,0.0,0.0
JNE3701-KR-XXXL,2022-06,P80,1.0,1.0,0.0
JNE3701-KR-XXXL,2022-06,P90,22.0,22.0,0.0
JNE3702-KR-L,2022-04,P80,1.0,1.0,0.0
JNE3702-KR-L,2022-04,P90,17.0,17.0,0.0
JNE3702-KR-L,2022-05,P80,0.0,0.0,0.0
JNE3702-KR-L,2022-05,P90,0.0,0.0,0.0
JNE3702-KR-L,2022-06,P80,1.0,1.0,0.0
JNE3702-KR-L,2022-06,P90,1.0,1.0,0.0
JNE3702-KR-M,2022-04,P80,1.0,1.0,0.0
JNE3702-KR-M,2022-04,P90,27.0,27.0,0.0
JNE3702-KR-M,2022-06,P80,0.0,0.0,0.0
JNE3702-KR-M,2022-06,P90,0.0,0.0,0.0
JNE3702-KR-S,2022-04,P80,1.0,1.0,0.0
JNE3702-KR-S,2022-04,P90,1.0,1.0,0.0
JNE3702-KR-S,2022-05,P80,0.0,0.0,0.0
JNE3702-KR-S,2022-05,P90,0.0,0.0,0.0
JNE3702-KR-S,2022-06,P80,1.0,1.0,0.0
JNE3702-KR-S,2022-06,P90,1.0,1.0,0.0
JNE3702-KR-XL,2022-04,P80,23.0,23.0,0.0
JNE3702-KR-XL,2022-04,P90,30.0,30.0,0.0
JNE3702-KR-XL,2022-06,P80,17.0,17.0,0.0
JNE3702-KR-XL,2022-06,P90,19.0,19.0,0.0
JNE3702-KR-XS,2022-04,P80,1.0,1.0,0.0
JNE3702-KR-XS,2022-04,P90,1.0,1.0,0.0
JNE3702-KR-XS,2022-05,P80,27.0,27.0,0.0
JNE3702-KR-XS,2022-05,P90,27.0,27.0,0.0
JNE3702-KR-XS,2022-06,P80,1.0,1.0,0.0
JNE3702-KR-XS,2022-06,P90,1.0,1.0,0.0
JNE3702-KR-XXL,2022-04,P80,1.0,1.0,0.0
JNE3702-KR-XXL,2022-04,P90,1.0,1.0,0.0
JNE3702-KR-XXL,2022-06,P80,1.0,1.0,0.0
JNE3702-KR-XXL,2022-06,P90,26.0,26.0,0.0
JNE3702-KR-XXXL,2022-04,P80,21.0,21.0,0.0
JNE3702-KR-XXXL,2022-04,P90,24.0,24.0,0.0
JNE3702-KR-XXXL,2022-05,P80,18.0,18.0,0.0
JNE3702-KR-XXXL,2022-05,P90,18.0,18.0,0.0
JNE3702-KR-XXXL,2022-06,P80,1.0,1.0,0.0
JNE3702-KR-XXXL,2022-06,P90,1.0,1.0,0.0
JNE3703-KR-L,2022-04,P80,15.0,15.0,0.0
JNE3703-KR-L,2022-04,P90,20.0,20.0,0.0
JNE3703-KR-L,2022-05,P80,20.0,20.0,0.0
JNE3703-KR-L,2022-05,P90,24.0,24.0,0.0
JNE3703-KR-L,2022-06,P80,1.0,1.0,0.0
JNE3703-KR-L,2022-06,P90,1.0,1.0,0.0
JNE3703-KR-M,2022-04,P80,21.0,21.0,0.0
JNE3703-KR-M,2022-04,P90,21.0,21.0,0.0
JNE3703-KR-M,2022-05,P80,19.0,19.0,0.0
JNE3703-KR-M,2022-05,P90,24.0,24.0,0.0
JNE3703-KR-M,2022-06,P80,1.0,1.0,0.0
JNE3703-KR-M,2022-06,P90,17.0,17.0,0.0
JNE3703-KR-S,2022-04,P80,21.0,21.0,0.0
JNE3703-KR-S,2022-04,P90,24.0,24.0,0.0
JNE3703-KR-S,2022-05,P80,26.0,26.0,0.0
JNE3703-KR-S,2022-05,P90,28.0,28.0,0.0
JNE3703-KR-S,2022-06,P80,1.0,1.0,0.0
JNE3703-KR-S,2022-06,P90,1.0,1.0,0.0
JNE3703-KR-XL,2022-04,P80,22.0,22.0,0.0
JNE3703-KR-XL,2022-04,P90,25.0,25.0,0.0
JNE3703-KR-XL,2022-05,P80,24.0,24.0,0.0
JNE3703-KR-XL,2022-05,P90,25.0,25.0,0.0
JNE3703-KR-XL,2022-06,P80,22.0,22.0,0.0
JNE3703-KR-XL,2022-06,P90,23.0,23.0,0.0
JNE3703-KR-XS,2022-04,P80,1.0,1.0,0.0
JNE3703-KR-XS,2022-04,P90,1.0,1.0,0.0
JNE3703-KR-XS,2022-05,P80,27.0,27.0,0.0
JNE3703-KR-XS,2022-05,P90,27.0,27.0,0.0
JNE3703-KR-XS,2022-06,P80,20.0,20.0,0.0
JNE3703-KR-XS,2022-06,P90,20.0,20.0,0.0
JNE3703-KR-XXL,2022-04,P80,26.0,26.0,0.0
JNE3703-KR-XXL,2022-04,P90,27.0,27.0,0.0
JNE3703-KR-XXL,2022-05,P80,16.0,16.0,0.0
JNE3703-KR-XXL,2022-05,P90,23.0,23.0,0.0
JNE3703-KR-XXL,2022-06,P80,18.0,18.0,0.0
JNE3703-KR-XXL,2022-06,P90,24.0,24.0,0.0
JNE3703-KR-XXXL,2022-06,P80,25.0,25.0,0.0
JNE3703-KR-XXXL,2022-06,P90,25.0,25.0,0.0
JNE3704-KR-L,2022-04,P80,1.0,1.0,0.0
JNE3704-KR-L,2022-04,P90,1.0,1.0,0.0
JNE3704-KR-L,2022-05,P80,1.0,1.0,0.0
JNE3704-KR-L,2022-05,P90,1.0,1.0,0.0
JNE3704-KR-L,2022-06,P80,1.0,1.0,0.0
JNE3704-KR-L,2022-06,P90,1.0,1.0,0.0
JNE3704-KR-M,2022-04,P80,23.0,23.0,0.0
JNE3704-KR-M,2022-04,P90,26.0,26.0,0.0
JNE3704-KR-M,2022-05,P80,0.0,0.0,0.0
JNE3704-KR-M,2022-05,P90,0.0,0.0,0.0
JNE3704-KR-M,2022-06,P80,1.0,1.0,0.0
JNE3704-KR-M,2022-06,P90,1.0,1.0,0.0
JNE3704-KR-S,2022-04,P80,0.0,0.0,0.0
JNE3704-KR-S,2022-04,P90,17.0,17.0,0.0
JNE3704-KR-S,2022-05,P80,23.0,23.0,0.0
JNE3704-KR-S,2022-05,P90,23.0,23.0,0.0
JNE3704-KR-S,2022-06,P80,24.0,24.0,0.0
JNE3704-KR-S,2022-06,P90,24.0,24.0,0.0
JNE3704-KR-XL,2022-04,P80,1.0,1.0,0.0
JNE3704-KR-XL,2022-04,P90,1.0,1.0,0.0
JNE3704-KR-XL,2022-06,P80,1.0,1.0,0.0
JNE3704-KR-XL,2022-06,P90,1.0,1.0,0.0
JNE3704-KR-XS,2022-04,P80,1.0,1.0,0.0
JNE3704-KR-XS,2022-04,P90,1.0,1.0,0.0
JNE3704-KR-XS,2022-05,P80,1.0,1.0,0.0
JNE3704-KR-XS,2022-05,P90,1.0,1.0,0.0
JNE3704-KR-XXL,2022-04,P80,0.0,0.0,0.0
JNE3704-KR-XXL,2022-04,P90,0.0,0.0,0.0
JNE3704-KR-XXL,2022-05,P80,0.0,0.0,0.0
JNE3704-KR-XXL,2022-05,P90,0.0,0.0,0.0
JNE3704-KR-XXL,2022-06,P80,0.0,0.0,0.0
JNE3704-KR-XXL,2022-06,P90,0.0,0.0,0.0
JNE3704-KR-XXXL,2022-04,P80,1.0,1.0,0.0
JNE3704-KR-XXXL,2022-04,P90,1.0,1.0,0.0
JNE3704-KR-XXXL,2022-05,P80,16.0,16.0,0.0
JNE3704-KR-XXXL,2022-05,P90,16.0,16.0,0.0
JNE3706-DR-L,2022-04,P80,18.0,18.0,0.0
JNE3706-DR-L,2022-04,P90,19.0,19.0,0.0
JNE3706-DR-L,2022-05,P80,26.0,26.0,0.0
JNE3706-DR-L,2022-05,P90,27.0,27.0,0.0
JNE3706-DR-L,2022-06,P80,19.0,19.0,0.0
JNE3706-DR-L,2022-06,P90,26.0,26.0,0.0
JNE3706-DR-M,2022-04,P80,18.0,18.0,0.0
JNE3706-DR-M,2022-04,P90,19.0,19.0,0.0
JNE3706-DR-M,2022-05,P80,24.0,24.0,0.0
JNE3706-DR-M,2022-05,P90,24.0,24.0,0.0
JNE3706-DR-M,2022-06,P80,1.0,1.0,0.0
JNE3706-DR-M,2022-06,P90,1.0,1.0,0.0
JNE3706-DR-S,2022-04,P80,23.0,23.0,0.0
JNE3706-DR-S,2022-04,P90,24.0,24.0,0.0
JNE3706-DR-S,2022-05,P80,21.0,21.0,0.0
JNE3706-DR-S,2022-05,P90,21.0,21.0,0.0
JNE3706-DR-S,2022-06,P80,1.0,1.0,0.0
JNE3706-DR-S,2022-06,P90,1.0,1.0,0.0
JNE3706-DR-XL,2022-04,P80,17.0,17.0,0.0
JNE3706-DR-XL,2022-04,P90,19.0,19.0,0.0
JNE3706-DR-XL,2022-05,P80,22.0,22.0,0.0
JNE3706-DR-XL,2022-05,P90,22.0,22.0,0.0
JNE3706-DR-XL,2022-06,P80,19.0,19.0,0.0
JNE3706-DR-XL,2022-06,P90,19.0,19.0,0.0
JNE3706-DR-XS,2022-04,P80,22.0,22.0,0.0
JNE3706-DR-XS,2022-04,P90,22.0,22.0,0.0
JNE3706-DR-XS,2022-05,P80,17.0,17.0,0.0
JNE3706-DR-XS,2022-05,P90,17.0,17.0,0.0
JNE3706-DR-XS,2022-06,P80,1.0,1.0,0.0
JNE3706-DR-XS,2022-06,P90,19.0,19.0,0.0
JNE3706-DR-XXL,2022-04,P80,20.0,20.0,0.0
JNE3706-DR-XXL,2022-04,P90,20.0,20.0,0.0
JNE3706-DR-XXL,2022-05,P80,25.0,25.0,0.0
JNE3706-DR-XXL,2022-05,P90,25.0,25.0,0.0
JNE3706-DR-XXL,2022-06,P80,27.0,27.0,0.0
JNE3706-DR-XXL,2022-06,P90,27.0,27.0,0.0
JNE3706-DR-XXXL,2022-04,P80,1.0,1.0,0.0
JNE3706-DR-XXXL,2022-04,P90,14.0,14.0,0.0
JNE3706-DR-XXXL,2022-06,P80,27.0,27.0,0.0
JNE3706-DR-XXXL,2022-06,P90,27.0,27.0,0.0
JNE3707-DR-L,2022-04,P80,0.0,0.0,0.0
JNE3707-DR-L,2022-04,P90,0.0,0.0,0.0
JNE3707-DR-L,2022-05,P80,27.0,27.0,0.0
JNE3707-DR-L,2022-05,P90,30.0,30.0,0.0
JNE3707-DR-L,2022-06,P80,0.0,0.0,0.0
JNE3707-DR-L,2022-06,P90,1.0,1.0,0.0
JNE3707-DR-M,2022-04,P80,19.0,19.0,0.0
JNE3707-DR-M,2022-04,P90,22.0,22.0,0.0
JNE3707-DR-M,2022-05,P80,14.0,14.0,0.0
JNE3707-DR-M,2022-05,P90,29.0,29.0,0.0
JNE3707-DR-M,2022-06,P80,1.0,1.0,0.0
JNE3707-DR-M,2022-06,P90,1.0,1.0,0.0
JNE3707-DR-S,2022-04,P80,0.0,0.0,0.0
JNE3707-DR-S,2022-04,P90,0.0,0.0,0.0
JNE3707-DR-S,2022-05,P80,1.0,1.0,0.0
JNE3707-DR-S,2022-05,P90,1.0,1.0,0.0
JNE3707-DR-S,2022-06,P80,0.0,0.0,0.0
JNE3707-DR-S,2022-06,P90,0.0,0.0,0.0
JNE3707-DR-XL,2022-04,P80,1.0,1.0,0.0
JNE3707-DR-XL,2022-04,P90,5.0,5.0,0.0
JNE3707-DR-XL,2022-05,P80,1.0,1.0,0.0
JNE3707-DR-XL,2022-05,P90,1.0,1.0,0.0
JNE3707-DR-XL,2022-06,P80,1.0,1.0,0.0
JNE3707-DR-XL,2022-06,P90,1.0,1.0,0.0
JNE3707-DR-XS,2022-04,P80,1.0,1.0,0.0
JNE3707-DR-XS,2022-04,P90,1.0,1.0,0.0
JNE3707-DR-XS,2022-05,P80,0.0,0.0,0.0
JNE3707-DR-XS,2022-05,P90,0.0,0.0,0.0
JNE3707-DR-XXL,2022-04,P80,18.0,18.0,0.0
JNE3707-DR-XXL,2022-04,P90,22.0,22.0,0.0
JNE3707-DR-XXL,2022-05,P80,1.0,1.0,0.0
JNE3707-DR-XXL,2022-05,P90,15.0,15.0,0.0
JNE3707-DR-XXL,2022-06,P80,1.0,1.0,0.0
JNE3707-DR-XXL,2022-06,P90,1.0,1.0,0.0
JNE3707-DR-XXXL,2022-04,P80,1.0,1.0,0.0
JNE3707-DR-XXXL,2022-04,P90,16.0,16.0,0.0
JNE3707-DR-XXXL,2022-05,P80,26.0,26.0,0.0
JNE3707-DR-XXXL,2022-05,P90,26.0,26.0,0.0
JNE3707-DR-XXXL,2022-06,P80,25.0,25.0,0.0
JNE3707-DR-XXXL,2022-06,P90,25.0,25.0,0.0
JNE3708-TU-L,2022-04,P80,1.0,1.0,0.0
JNE3708-TU-L,2022-04,P90,1.0,1.0,0.0
JNE3708-TU-L,2022-05,P80,21.0,21.0,0.0
JNE3708-TU-L,2022-05,P90,21.0,21.0,0.0
JNE3708-TU-L,2022-06,P80,28.0,28.0,0.0
JNE3708-TU-L,2022-06,P90,28.0,28.0,0.0
JNE3708-TU-M,2022-04,P80,19.0,19.0,0.0
JNE3708-TU-M,2022-04,P90,19.0,19.0,0.0
JNE3708-TU-M,2022-05,P80,18.0,18.0,0.0
JNE3708-TU-M,2022-05,P90,18.0,18.0,0.0
JNE3708-TU-M,2022-06,P80,0.0,0.0,0.0
JNE3708-TU-M,2022-06,P90,0.0,0.0,0.0
JNE3708-TU-S,2022-04,P80,17.0,17.0,0.0
JNE3708-TU-S,2022-04,P90,26.0,26.0,0.0
JNE3708-TU-S,2022-05,P80,0.0,0.0,0.0
JNE3708-TU-S,2022-05,P90,0.0,0.0,0.0
JNE3708-TU-XL,2022-04,P80,17.0,17.0,0.0
JNE3708-TU-XL,2022-04,P90,23.0,23.0,0.0
JNE3708-TU-XL,2022-05,P80,0.0,0.0,0.0
JNE3708-TU-XL,2022-05,P90,0.0,0.0,0.0
JNE3708-TU-XS,2022-04,P80,1.0,1.0,0.0
JNE3708-TU-XS,2022-04,P90,1.0,1.0,0.0
JNE3708-TU-XS,2022-05,P80,1.0,1.0,0.0
JNE3708-TU-XS,2022-05,P90,18.0,18.0,0.0
JNE3708-TU-XS,2022-06,P80,29.0,29.0,0.0
JNE3708-TU-XS,2022-06,P90,29.0,29.0,0.0
JNE3708-TU-XXL,2022-04,P80,1.0,1.0,0.0
JNE3708-TU-XXL,2022-04,P90,1.0,1.0,0.0
